
 1:
"['Ve¾ká pošta', 'Èierny most', -30.13953]"
"['Sibírska', 'Karpatská', -85.493055]"
"['Lesnícka', 'Škára *', -129.414031]"
"['Sídlisko III', 'Prostìjovská', -43.597117]"
"['Sibírska', 'Sibírska', -9.5]"

38:
"['Duchnovièovo nám.', 'Prešovská univerzita', -91.391806]"
"['Prešovská univerzita', 'Škultétyho', -91.26322]"
"['Škultétyho', 'eleznièná stanica', -107.705036]"
"['eleznièná stanica', 'Škára *', -119.188449]"
"['Škára *', 'Lesnícka', -127.759031]"
"['Lesnícka', 'Pavla Horova', -125.774404]"
"['Pavla Horova', 'Martina Benku', -132.164064]"
"['Martina Benku', 'Jurkovièova', -143.536132]"
"['Jurkovièova', 'Karpatská', -154.935198]"
"['Duchnovièovo nám.', 'Námestie mládee  *', -171.399918]"
"['Námestie mládee  *', 'Obrancov mieru', -174.573405]"
"['Obrancov mieru', 'Clementisova', -131.559597]"
"['Clementisova', 'Volgogradská', -118.228943]"
"['Volgogradská', 'Nám.Krá¾.pokoja', -104.340977]"
"['Nám.Krá¾.pokoja', 'VUKOV', -88.471443]"
"['VUKOV', 'Centrum', -98.373217]"
"['Centrum', 'Prostìjovská', -92.480088]"
"['Sibírska', 'Karpatská', -83.957846]"
"['Sídlisko III', 'Prostìjovská', -50.320781]"
"['Obrancov mieru', 'Duchnovièovo nám.', -36.253064]"
"['Gará', 'Sibírska', -10.0]"

39:
"['Jazdecká  *', 'Mukaèevská  *', -92.740344]"
"['Mukaèevská  *', 'Centrum', -142.156876]"
"['Centrum', 'Prostìjovská', -91.390619]"
"['Sídlisko III', 'Prostìjovská', -40.999313]"
"['Centrum', 'VUKOV', -53.380219]"
"['VUKOV', 'Mukaèevská  *', -36.585774]"
"['Jazdecká  *', 'Sabinovská', -63.667103]"
"['Sabinovská', 'Trojica', -91.781473]"
"['Trojica', 'Na Hlavnej', -86.714767]"
"['Na Hlavnej', 'Ve¾ká pošta', -43.314878]"
"['Ve¾ká pošta', 'Èierny most', -48.320532]"
"['Èierny most', 'eleznièná stanica', -112.461357]"
"['eleznièná stanica', 'Škára *', -105.859262]"
"['Lomnická', 'Švábska', -106.874287]"
"['Švábska', 'Chalupkova  *', -99.883505]"
"['Chalupkova  *', 'Košická  *', -114.688529]"
"['Košická  *', 'Novı Solivar  *', -104.472505]"
"['Novı Solivar  *', 'eleznièná stanica', -122.365122]"
"['Èierny most', 'Divadlo Jonáša Záborského', -142.404446]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -133.548146]"
"['Trojica', 'Bjornsonova  *', -131.903004]"
"['Bjornsonova  *', 'Jazdecká  *', -143.046591]"
"['Škára *', 'Lomnická', -209.0]"

 4:
"['Trojica', 'Poliklinika', -116.093575]"
"['Poliklinika', 'Clementisova', -88.089696]"
"['Clementisova', 'Volgogradská', -76.050463]"
"['Volgogradská', 'Nám.Krá¾.pokoja', -67.982211]"
"['Nám.Krá¾.pokoja', 'VUKOV', -56.882741]"
"['VUKOV', 'Centrum', -57.873496]"
"['Centrum', 'Prostìjovská', -58.913883]"
"['Pod Šalgovíkom', 'Vansovej', -39.973507]"
"['Vansovej', 'L.Novomeského', -104.626269]"
"['L.Novomeského', 'Martina Benku', -120.38846]"
"['Martina Benku', 'Pavla Horova', -123.128008]"
"['Pavla Horova', 'Lesnícka', -112.057551]"
"['Lesnícka', 'Škára *', -117.681994]"
"['Škára *', 'eleznièná stanica', -104.637849]"
"['eleznièná stanica', 'Èierny most', -93.783085]"
"['Èierny most', 'Divadlo Jonáša Záborského', -122.547764]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -115.427103]"
"['Na Hlavnej', 'Trojica', -75.054304]"
"['Na Hlavnej', 'Ve¾ká pošta', -32.002391]"
"['Ve¾ká pošta', 'Èierny most', -32.601592]"
"['Sídlisko III', 'Prostìjovská', -44.801648]"
"['Pod Šalgovíkom', 'Pod Šalgovíkom', -22.0]"

11:
"['Poliklinika', 'Levoèská', -81.095972]"
"['Levoèská', 'Rázcestie Rúrky  *', -63.460908]"
"['Rázcestie Rúrky  *', 'J.Bereša  *', -63.679112]"
"['Na Rúrkach', 'J.Bereša  *', -47.317647]"
"['Poliklinika', 'Trojica', -89.998803]"
"['Trojica', 'Na Hlavnej', -57.009346]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -69.449933]"
"['Na Hlavnej', 'Ve¾ká pošta', -35.658518]"
"['Ve¾ká pošta', 'Èierny most', -39.084629]"
"['Èierny most', 'Rusínska  *', -115.148773]"
"['Rusínska  *', 'Eperia', -96.616517]"
"['Eperia', 'Martina Benku', -129.44932]"
"['Martina Benku', 'Pavla Horova', -96.443551]"
"['Pavla Horova', 'Lesnícka', -103.02699]"
"['Lesnícka', 'Suvorovova  *', -109.857091]"
"['Suvorovova  *', 'Cintorín Solivar *', -101.574204]"
"['Cintorín Solivar *', 'Na brehu  *', -98.397254]"
"['Na brehu  *', 'Pod Hrádkom  *', -99.057993]"
"['Pod Hrádkom  *', 'Valkovská  *', -88.275726]"
"['Solivar', 'Valkovská  *', -70.588298]"
"['Martina Benku', 'Rusínska  *', -97.405934]"
"['Rusínska  *', 'HOBBY PARK *', -82.869845]"
"['HOBBY PARK *', 'Èierny most', -107.350666]"
"['Èierny most', 'Divadlo Jonáša Záborského', -97.738692]"

 7:
"['Èierny most', 'Štúrova  *', -75.874232]"
"['Štúrova  *', 'Priemyselné centrum  *', -38.377052]"
"['Priemyselné centrum  *', 'Pekárne  *', -48.832403]"
"['Trojica', 'Duklianska  *', -87.293743]"
"['Duklianska  *', 'Rázcestie Kúty  *', -57.43668]"
"['Rázcestie Kúty  *', 'Dopravnı podnik  *', -49.131148]"
"['Dopravnı podnik  *', '¼ubochnianska  *', -52.398642]"
"['¼ubochnianska  *', 'Strojnícka  *', -46.159666]"
"['Strojnícka  *', 'Drustevná  *', -41.405255]"
"['Širpo', 'Drustevná  *', -26.025613]"
"['Budovate¾ská', 'Pekárne  *', -78.027379]"
"['Trojica', 'Na Hlavnej', -51.489955]"
"['Na Hlavnej', 'Ve¾ká pošta', -67.213533]"
"['Ve¾ká pošta', 'Èierny most', -64.380244]"
"['Èierny most', 'Divadlo Jonáša Záborského', -52.947775]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -51.302357]"
"['Širpo', 'Širpo', -81.0]"

45:
"['eleznièná stanica', 'Škára *', -84.996841]"
"['Škára *', 'Lomnická', -88.870148]"
"['Lomnická', 'Švábska', -75.52567]"
"['Švábska', 'Pionierska  *', -80.100419]"
"['Pionierska  *', 'Jesenná  *', -93.321528]"
"['Jesenná  *', 'Jelšová  *', -77.710377]"
"['eleznièná stanica', 'Èierny most', -64.756177]"
"['Èierny most', 'Divadlo Jonáša Záborského', -43.985212]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -47.916573]"
"['Na Hlavnej', 'Trojica', -47.950753]"
"['Trojica', 'Sabinovská', -75.606579]"
"['Sabinovská', 'Mièurinova  *', -88.253861]"
"['Mièurinova  *', 'Pod Skalkou  *', -76.325293]"
"['Pod Skalkou  *', 'Rázc.Šidlovec  *', -57.936055]"
"['Rázc.Šidlovec  *', 'Dúbrava  *', -60.915934]"
"['Dúbrava  *', 'Bikoš  *', -87.33876]"
"['Ve¾kı Šariš', 'Varoš  *', -26.160966]"
"['Varoš  *', 'Nám.sv.Jakuba  *', -89.152357]"
"['Nám.sv.Jakuba  *', 'Medulienka   *', -79.959686]"
"['Medulienka   *', 'Stanièná  *', -95.249613]"
"['Pivovar  *', 'Bikoš  *', -103.430368]"
"['Bikoš  *', 'Rázc.Šidlovec  *', -66.21958]"
"['Bikoš  *', 'Šariš park *', -76.343707]"
"['Šariš park *', 'Pivovar  *', -103.916878]"
"['Pivovar  *', 'Stanièná  *', -97.644481]"
"['Na Hlavnej', 'Ve¾ká pošta', -58.931851]"
"['Ve¾ká pošta', 'Èierny most', -63.470431]"
"['Delòa', 'Jelšová  *', -39.891641]"
"['Pivovar  *', 'Rázcestie Kanaš  *', 51.060606]"
"['Rázcestie Kanaš  *', 'Sordok  *', 49.575]"
"['Sordok  *', 'Kozí rook  *', 41.794118]"
"['Kozí rook  *', 'Husí hrb  *', 41.78]"
"['Husí hrb  *', 'Pri kostole  *', 44.126506]"
"['Pri kostole  *', 'Medzi jarkami  *', 46.550562]"
"['Medzi jarkami  *', 'Stará škola  *', 59.723618]"

21:
"['Dopravnı podnik  *', 'Rázcestie Kúty  *', -63.114898]"
"['Rázcestie Kúty  *', 'Duklianska  *', -75.932908]"
"['Trojica', 'Na Hlavnej', -79.934381]"
"['Na Hlavnej', 'Grešova  *', -66.990846]"
"['Grešova  *', 'Fakultná nemocnica', -70.799692]"
"['Fakultná nemocnica', 'Detská nemocnica', -44.113076]"
"['Detská nemocnica', 'Rázcestie Kúty  *', -65.108089]"
"['Dopravnı podnik  *', 'Šarišské Lúky  *', -47.678929]"
"['Šarišské Lúky  *', 'Vranovská  *', -51.565058]"
"['Nová  *', 'Fintická  *', -31.125628]"
"['Fintická  *', 'Iš¾a  *', -40.279023]"
"['Grib¾ovec  *', 'Ihrisko  *', -44.263625]"
"['Ihrisko  *', 'Èervenı mostík  *', -42.14433]"
"['Èervenı mostík  *', 'Nám. J.Kolarèíka  *', -44.742182]"
"['Nám. J.Kolarèíka  *', 'V kopci  *', -52.278503]"
"['V kopci  *', 'Pri lipe  *', -53.413738]"
"['Fintice', 'Pri lipe  *', -37.794279]"
"['Grib¾ovec  *', 'Za traou  *', -42.037495]"
"['Za traou  *', 'Iš¾a  *', -46.299268]"
"['Nová  *', 'Vranovská  *', -36.885146]"
"['Fintice', 'Fintice', -68.0]"

32:
"['Poliklinika', 'Trojica', -122.290611]"
"['Trojica', 'Na Hlavnej', -70.551538]"
"['Na Hlavnej', 'Ve¾ká pošta', -63.251113]"
"['Ve¾ká pošta', 'Èierny most', -67.717169]"
"['Èierny most', 'Rusínska  *', -155.987488]"
"['Rusínska  *', 'Jurkovièova', -176.2562]"
"['Jurkovièova', 'Karpatská', -178.461518]"
"['Okruná  *', 'Floriánova  *', -114.649599]"
"['Floriánova  *', 'Poliklinika', -134.214073]"
"['Sibírska', 'Karpatská', -61.235383]"
"['Rusínska  *', 'HOBBY PARK *', -58.394794]"
"['Sabinovská', 'Trojica', -42.785936]"
"['HOBBY PARK *', 'Èierny most', -105.166539]"
"['Èierny most', 'Divadlo Jonáša Záborského', -135.341939]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -128.80991]"
"['Duklianska  *', 'Trojica', -109.15949]"

 2:
"['Sabinovská', 'Trojica', -120.066193]"
"['Trojica', 'Na Hlavnej', -58.405658]"
"['Na Hlavnej', 'Ve¾ká pošta', -58.679911]"
"['Ve¾ká pošta', 'Èierny most', -62.400918]"
"['Èierny most', 'Škultétyho', -84.71256]"
"['Škultétyho', 'Prešovská univerzita', -74.377097]"
"['Prešovská univerzita', 'Duchnovièovo nám.', -76.036812]"
"['Duchnovièovo nám.', 'Námestie mládee  *', -104.976592]"
"['Budovate¾ská', 'Pekárne  *', -27.173437]"
"['Pekárne  *', 'Priemyselné centrum  *', -11.786292]"
"['Priemyselné centrum  *', 'Štúrova  *', -13.554753]"
"['Štúrova  *', 'Èierny most', -60.257145]"
"['Èierny most', 'Divadlo Jonáša Záborského', -66.289479]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -68.289511]"
"['Trojica', 'Poliklinika', -79.323387]"
"['Bajkalská', 'Veterinárna nemocnica  *', -56.289772]"
"['Veterinárna nemocnica  *', 'Rázc.Šidlovec  *', -105.039379]"
"['Rázc.Šidlovec  *', 'Pod Skalkou  *', -91.072426]"
"['Pod Skalkou  *', 'Mièurinova  *', -117.934413]"
"['Mièurinova  *', 'Sabinovská', -132.640492]"
"['Dúbrava  *', 'Rázc.Šidlovec  *', -28.871585]"
"['Námestie mládee  *', 'Obrancov mieru', -613.5]"

12:
"['Sídlisko III', 'Prostìjovská', -62.230863]"
"['Prostìjovská', 'Centrum', -67.398242]"
"['Centrum', 'VUKOV', -52.113147]"
"['VUKOV', 'Nám.Krá¾.pokoja', -64.778165]"
"['Nám.Krá¾.pokoja', 'Volgogradská', -69.696609]"
"['Volgogradská', 'M.Èulena  *', -77.249385]"
"['M.Èulena  *', 'Odborárska  *', -62.731696]"
"['Odborárska  *', 'Sázavského  *', -59.109619]"
"['Sázavského  *', 'Kollárova  *', -92.139106]"
"['Kollárova  *', 'SOŠ lesnícka  *', -65.089947]"
"['SOŠ lesnícka  *', 'Malá stanica *', -37.667029]"
"['Malá stanica *', 'Kúpe¾ná  *', -48.073103]"
"['Kúpe¾ná  *', 'Pavlovièovo nám.  *', -61.028394]"
"['Pavlovièovo nám.  *', 'Divadlo Jonáša Záborského', -51.856116]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -46.216906]"
"['Sibírska', 'Karpatská', -76.955375]"
"['Karpatská', 'Jurkovièova', -122.96367]"
"['Jurkovièova', 'Niné lúky  *', -90.614975]"
"['Niné lúky  *', 'Pod Táborom  *', -76.213597]"
"['Pod Táborom  *', 'Lesík delostrelcov  *', -86.084007]"
"['Lesík delostrelcov  *', 'Fakultná nemocnica', -88.770292]"
"['Fakultná nemocnica', 'Detská nemocnica', -60.199953]"
"['Detská nemocnica', 'Dilongova  *', -80.629816]"
"['Dilongova  *', 'Vajanského  *', -97.470499]"
"['Vajanského  *', 'Trojica', -99.204046]"
"['Na Hlavnej', 'Trojica', -44.574048]"
"['Trojica', 'Duklianska  *', -55.642441]"
"['Duklianska  *', 'Šafárikova  cintorín  *', -44.553233]"
"['Šafárikova  cintorín  *', 'Detská nemocnica', -53.991744]"
"['Na Hlavnej', 'Ve¾ká pošta', -62.909212]"
"['Ve¾ká pošta', 'Pavlovièovo nám.  *', -62.362185]"
"['Kúpe¾ná  *', 'Gym.sv.Moniky  *', -71.24279]"
"['Gym.sv.Moniky  *', 'SOŠ lesnícka  *', -59.869911]"
"['Prostìjovská', 'Bajkalská', -70.686535]"
"['Bajkalská', 'Veterinárna nemocnica  *', -113.841676]"
"['Veterinárna nemocnica  *', 'Jánošíkova  *', -161.285922]"
"['Jánošíkova  *', 'Šidlovská  *', -158.057637]"
"['Šidlovská  *', 'Jahodová  *', -196.662698]"
"['Šidlovec  *', 'Stavbárska  *', -100.090854]"
"['Veterinárna nemocnica  *', 'Sídlisko III', -63.514407]"
"['Šidlovská  *', 'Dúbravská  *', -83.195609]"
"['Dúbravská  *', 'Pri kaplnke  *', -98.850567]"
"['Pri kaplnke  *', 'Dúbrava. *', -74.347503]"
"['Dúbrava. *', 'Veterinárna nemocnica  *', -75.549814]"
"['Stavbárska  *', 'Šidlovská  *', -110.785784]"
"['Niné lúky  *', 'Vyšné lúky  *', -14.03139]"
"['Vyšné lúky  *', 'L.Novomeského', -40.763333]"
"['L.Novomeského', 'Vansovej', -71.134146]"
"['Pod Šalgovíkom', 'Vansovej', -57.821918]"
"['Jahodová  *', 'Šidlovec  *', 2162.0]"

 5:
"['Prešovská univerzita', 'Škultétyho', -61.749869]"
"['Škultétyho', 'Èierny most', -85.239212]"
"['Èierny most', 'Divadlo Jonáša Záborského', -89.339115]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -84.472249]"
"['Na Hlavnej', 'Trojica', -63.852653]"
"['Trojica', 'Sabinovská', -85.783939]"
"['Sabinovská', 'Mièurinova  *', -48.552262]"
"['Mièurinova  *', 'Pod Skalkou  *', -65.80706]"
"['Pod Skalkou  *', 'Rázc.Šidlovec  *', -71.571313]"
"['Rázc.Šidlovec  *', 'Veterinárna nemocnica  *', -137.685682]"
"['Štúrova  *', 'Priemyselné centrum  *', -92.884381]"
"['Priemyselné centrum  *', 'Pekárne  *', -85.6974]"
"['Obrancov mieru', 'Poliklinika', -126.486395]"
"['Na Hlavnej', 'Ve¾ká pošta', -61.284788]"
"['Ve¾ká pošta', 'Èierny most', -59.671782]"
"['Èierny most', 'Štúrova  *', -100.588998]"
"['Poliklinika', 'Trojica', -114.987689]"
"['Obrancov mieru', 'Duchnovièovo nám.', -67.323998]"
"['Duchnovièovo nám.', 'Prešovská univerzita', -66.270379]"
"['Veterinárna nemocnica  *', 'Bajkalská', 1147.0]"
"['Pekárne  *', 'Budovate¾ská', 742.0]"

14:
"['Petrovianska  *', 'Košická  *', -62.929805]"
"['Košická  *', 'Novı Solivar  *', -69.065471]"
"['Novı Solivar  *', 'eleznièná stanica', -72.229123]"
"['eleznièná stanica', 'Èierny most', -69.548491]"
"['Ve¾ká pošta', 'Èierny most', -37.483505]"
"['Petrovianska  *', 'Logistické centrum  *', -45.065968]"
"['Èierny most', 'Divadlo Jonáša Záborského', -76.271718]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -66.564275]"
"['Na Hlavnej', 'Trojica', -35.116135]"
"['Trojica', 'Sabinovská', -53.63767]"
"['Sabinovská', 'Mièurinova  *', -58.777442]"
"['Mièurinova  *', 'Pod Skalkou  *', -31.389769]"
"['Pod Skalkou  *', 'Rázc.Šidlovec  *', -31.966773]"
"['Rázc.Šidlovec  *', 'Dúbrava  *', -22.007246]"
"['Dúbrava  *', 'Bikoš  *', -41.35861]"
"['Bikoš  *', 'Šariš park *', -41.934138]"
"['Šariš park *', 'Pivovar  *', -186.286145]"
"['Pivovar  *', 'Andreja Sládkovièa *', -151.666667]"
"['Andreja Sládkovièa *', 'ZŠ V.Šariš', -166.291592]"
"['ZŠ V.Šariš', 'Stanièná  *', -162.350114]"
"['Stanièná  *', 'Pivovar  *', -184.929245]"
"['Pivovar  *', 'Rázcestie Kanaš  *', -265.829545]"
"['Rázcestie Kanaš  *', 'Sordok  *', -54.754391]"
"['Sordok  *', 'Kozí rook  *', -66.801611]"
"['Kozí rook  *', 'Husí hrb  *', -64.675]"
"['Záborské', 'Záborské-stred  *', -53.249926]"
"['Záborské-stred  *', 'Rázc.Záborské  *', -75.99596]"
"['Rázc.Záborské  *', 'Logistické centrum  *', -58.460529]"
"['Priemyselnı park Záborské', 'Logistické centrum  *', -26.474741]"
"['Pri kostole  *', 'Medzi jarkami  *', -61.036074]"
"['Medzi jarkami  *', 'Stará škola  *', -68.393852]"
"['Šariš park *', 'Rázcestie Kanaš  *', -46.728855]"
"['Husí hrb  *', 'Pri kostole  *', -66.226289]"
"['Kanaš-Stráe', 'Stará škola  *', -82.02898]"
"['Na Hlavnej', 'Ve¾ká pošta', -28.734789]"
"['Rázc.Záborské  *', 'Priemyselnı park Záborské', -104.886245]"
"['Sordok  *', 'Pivovar  *', -101.081761]"
"['Stanièná  *', 'Medulienka   *', 3.052632]"
"['Medulienka   *', 'Nám.sv.Jakuba  *', -5.553571]"
"['Nám.sv.Jakuba  *', 'Varoš  *', 14.176471]"
"['Rázcestie Kanaš  *', 'Bikoš  *', -74.695182]"
"['Bikoš  *', 'Rázc.Šidlovec  *', -122.24018]"
"['Pivovar  *', 'Bikoš  *', -192.442049]"

22:
"['Šidlovská  *', 'Jahodová  *', -27.714834]"
"['Šidlovec  *', 'Stavbárska  *', -73.828238]"
"['Stavbárska  *', 'Šidlovská  *', -72.091376]"
"['Šidlovská  *', 'Jánošíkova  *', -39.064145]"
"['Jánošíkova  *', 'Rázc.Šidlovec  *', -52.852956]"
"['Rázc.Šidlovec  *', 'Pod Skalkou  *', -86.473029]"
"['Pod Skalkou  *', 'Mièurinova  *', -103.501821]"
"['Mièurinova  *', 'Sabinovská', -99.531812]"
"['Sabinovská', 'Trojica', -104.529038]"
"['Trojica', 'Na Hlavnej', -58.588906]"
"['Na Hlavnej', 'Ve¾ká pošta', -59.949126]"
"['Ve¾ká pošta', 'Plzenská *', -84.220326]"
"['Plzenská *', 'Pod Táborom  *', -139.588458]"
"['Pod Táborom  *', 'Niné lúky  *', -80.588631]"
"['Niné lúky  *', 'Vyšné lúky  *', -81.434033]"
"['Vyšné lúky  *', 'L.Novomeského', -122.704022]"
"['L.Novomeského', 'Vansovej', -118.955012]"
"['Vansovej', 'Pod Šalgovíkom', -116.005618]"
"['Pod Šalgovíkom', 'Sekèovská  *', -160.080808]"
"['Sekèovská  *', 'Hruny  *', -139.113186]"
"['Šalgovík  *', 'Kamenná  *', -43.579072]"
"['Kamenná  *', 'Hruny  *', -21.276217]"
"['Hruny  *', 'Pod Šalgovíkom', -16.099736]"
"['Pod Táborom  *', 'Lesík delostrelcov  *', -54.45338]"
"['Lesík delostrelcov  *', 'Kpt.Nálepku  *', -63.410005]"
"['Kpt.Nálepku  *', 'Divadlo Jonáša Záborského', -59.088862]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -56.629138]"
"['Teriakovce', 'OcÚ Teriakovce  *', -37.437742]"
"['OcÚ Teriakovce  *', 'Na Kruhu  *', -78.939274]"
"['Na Kruhu  *', 'Rázc.Teriakovce  *', -85.527969]"
"['Rázc.Teriakovce  *', 'Šalgovia  *', -87.862455]"
"['Šalgovia  *', 'Labutia  *', -83.616064]"
"['Labutia  *', 'Šalgovík  *', -90.527766]"
"['Hruny  *', 'Šalgovík  *', -132.216306]"
"['Jánošíkova  *', 'Veterinárna nemocnica  *', -23.335165]"
"['Poliklinika', 'Trojica', -17.629829]"
"['Jahodová  *', 'Šidlovec  *', 1963.0]"
"['Šidlovec  *', 'Šidlovec  *', -10.0]"

20:
"['Pediatria  *', 'Vajanského  *', -25.342724]"
"['Trojica', 'Na Hlavnej', -34.534888]"
"['Na Hlavnej', 'Grešova  *', -24.511086]"
"['Grešova  *', 'RÚVZ  *', -64.161468]"
"['RÚVZ  *', 'Onkologickı pavilón  *', -35.459915]"
"['Onkologickı pavilón  *', 'Monoblok  interné oddelenie  *', -1.08699]"
"['Monoblok  interné oddelenie  *', 'Pediatria  *', -19.601538]"
"['Vajanského  *', 'Trojica', -69.905127]"

19:
"['eleznièná stanica', 'Èierny most', -115.875236]"
"['Èierny most', 'Grešova  *', -144.770419]"
"['Fakultná nemocnica', 'Detská nemocnica', -75.518759]"
"['Detská nemocnica', 'Dilongova  *', -80.697005]"
"['Dilongova  *', 'Sládkovièova  *', -81.106199]"
"['Sládkovièova  *', 'Moyzesova  *', -72.92086]"
"['Moyzesova  *', 'Ve¾ká pošta', -80.592183]"
"['Ve¾ká pošta', 'Èierny most', -62.698307]"
"['eleznièná stanica', 'Novı Solivar  *', -115.763283]"
"['Novı Solivar  *', 'Košická  *', -104.362505]"
"['Košická  *', 'Chalupkova  *', -123.10363]"
"['Chalupkova  *', 'Švábska', -105.958118]"
"['Švábska', 'Lomnická', -118.535495]"
"['Lesnícka', 'Pavla Horova', -113.676699]"
"['Pavla Horova', 'Martina Benku', -127.825674]"
"['Martina Benku', 'L.Novomeského', -130.224365]"
"['L.Novomeského', 'Kysucká  *', -108.111812]"
"['Kysucká  *', 'Kukuèínova  *', -111.081006]"
"['Solivar', 'Kukuèínova  *', -43.472371]"
"['Lesnícka', 'Lomnická', -127.98462]"
"['Grešova  *', 'Fakultná nemocnica', 1259.0]"

42:
"['Štúrova  *', 'Èierny most', -48.488245]"
"['Na Hlavnej', 'Ve¾ká pošta', -30.611984]"
"['Ve¾ká pošta', 'Èierny most', -57.942308]"
"['Èierny most', 'eleznièná stanica', -68.195867]"
"['eleznièná stanica', 'Novı Solivar  *', -83.403821]"
"['Novı Solivar  *', 'Jilemnického  *', -31.160338]"
"['Jilemnického  *', 'Pod Wilec.hôrkou  *', -54.940859]"
"['Pod Wilec.hôrkou  *', 'Wilecova hôrka  *', -58.869443]"
"['Kamenná baòa  *', 'Wilecova hôrka  *', -35.998722]"
"['Pod Wilec.hôrkou  *', 'Budovate¾ská', -61.028111]"
"['Budovate¾ská', 'Pekárne  *', -55.340591]"
"['Pekárne  *', 'Priemyselné centrum  *', -20.437008]"
"['Borkút', 'Kamenná baòa  *', -38.813167]"
"['Priemyselné centrum  *', 'Štúrova  *', -13.496499]"
"['Èierny most', 'Kpt.Nálepku  *', 458.0]"

27:
"['Na Hlavnej', 'Trojica', -34.003375]"
"['Trojica', 'Duklianska  *', -62.693252]"
"['Duklianska  *', 'Šafárikova  cintorín  *', 7.917971]"
"['Šafárikova  cintorín  *', 'Vodárenská  *', -6.277514]"
"['Hviezdna', 'Vodárenská  *', -70.540757]"
"['Vodárenská  *', 'Dilongova  *', -89.529491]"
"['Dilongova  *', 'Vajanského  *', -102.189078]"
"['Vajanského  *', 'Duklianska  *', -116.088386]"
"['Na Hlavnej', 'Ve¾ká pošta', -52.036386]"
"['Ve¾ká pošta', 'Èierny most', -62.007201]"
"['Èierny most', 'Škultétyho', -47.370273]"
"['Škultétyho', 'Mestská hala  *', -39.08377]"
"['Mestská hala  *', 'Pod Kamennou baòou  *', -32.926868]"
"['Pod Kamennou baòou  *', 'Horárska  *', -107.868842]"
"['Horárska  *', 'Záhradkárska osada  *', -73.107243]"
"['Záhradkárska osada  *', 'Hôrka  *', -60.944095]"
"['Za Kalváriou', 'Hôrka  *', -24.506826]"
"['Horárska  *', 'Slávièia   *', -8.497596]"
"['Slávièia   *', 'Pod Kamennou baòou  *', 6.004841]"
"['Èierny most', 'Divadlo Jonáša Záborského', -26.086439]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -34.879752]"
"['Záhradkárska osada  *', 'Slávièia   *', -0.969697]"

41:
"['Trojica', 'Duklianska  *', -24.112937]"
"['Duklianska  *', 'K Surdoku  *', -0.444162]"
"['K Surdoku  *', 'Pod Šibeòou  *', -12.74451]"
"['Pod Šibeòou  *', 'Koryto  *', -17.173179]"
"['Surdok', 'Pred Surdokom  *', -53.196224]"
"['Pred Surdokom  *', 'Plachty  *', -19.525116]"
